1,5,2,2,3,4,34
1,5,3,2,1,4,41
1,5,1,1,4,5,15
1,5,2,1,4,5,58
1,5,2,1,1,4,268
1,5,2,3,4,5,78
1,5,2,1,2,4,89
1,5,2,3,3,4,27
1,5,2,3,2,4,161
1,5,1,3,4,5,86
1,5,3,2,4,5,6
1,5,3,2,2,4,9
2,4,1,1,2,3,14
1,5,2,1,3,4,20
1,5,3,1,2,4,6
1,5,1,3,3,4,63
1,5,3,3,2,4,14
2,4,0,2,1,3,2
1,5,3,3,4,5,9
2,4,1,1,1,3,58
1,4,1,1,1,3,2
1,4,2,1,1,3,6
1,4,2,1,2,3,1
1,4,2,1,4,3,1
1,4,1,4,3,4,7
2,5,3,1,3,4,3
2,4,2,1,1,3,74
2,2,2,0,1,0,2110
2,2,2,0,4,0,78
2,2,1,0,2,0,212
2,2,0,0,3,0,130
2,2,0,0,1,1,3464
2,2,0,0,2,1,656
2,2,1,0,1,0,836
2,2,2,0,1,1,1674
2,2,0,0,3,1,175
2,2,2,0,2,0,317
2,2,1,0,4,1,129
2,2,0,0,4,1,226
2,2,1,0,1,1,1012
2,2,1,0,3,0,17
2,2,2,0,4,1,122
2,2,3,0,4,0,385
2,2,1,0,3,1,34
2,2,2,0,3,1,38
2,2,2,0,2,1,358
2,2,3,0,2,1,1
2,4,3,0,3,2,7
2,4,2,1,2,3,17
2,2,0,0,1,2,609
2,2,1,0,4,2,18
2,2,2,0,1,2,127
2,2,1,0,1,2,107
2,2,1,0,2,2,29
2,2,0,0,4,2,56
1,5,3,2,3,4,1
1,5,3,1,1,4,1
1,2,3,0,4,2,5
2,2,0,0,3,2,37
2,2,0,0,2,2,222
2,2,2,0,2,2,43
2,3,2,1,1,3,41
2,3,0,1,2,3,25
2,3,0,1,1,3,95
2,3,0,2,1,3,26
2,3,0,1,4,3,6
2,3,0,2,4,3,10
2,3,0,2,2,3,2
2,3,0,2,3,4,4
2,4,1,1,3,3,3
0,2,1,0,1,2,14
0,2,0,0,1,2,41
0,2,0,0,2,2,5
0,2,0,0,3,2,3
2,3,1,1,1,3,40
2,3,1,1,4,3,8
2,3,2,1,2,3,16
2,3,2,1,4,3,32
2,3,3,1,1,3,8
2,4,2,1,4,3,4
1,4,0,1,2,3,2
1,2,3,0,3,2,2
2,5,3,4,2,4,8
2,3,3,0,2,0,4
2,4,1,2,1,3,2
2,3,2,0,4,0,28
2,3,3,0,1,0,15
2,5,1,5,2,4,1
2,5,0,5,2,4,2
2,5,0,5,3,4,2
2,5,1,5,4,5,2
2,5,2,5,2,4,3
2,4,2,1,3,3,1
2,4,0,1,3,3,2
2,2,3,0,1,0,41
1,4,2,4,3,4,201
2,2,2,0,3,0,43
2,1,0,0,1,0,1510
2,1,0,0,3,0,99
2,1,1,0,1,0,496
2,1,2,0,1,0,1174
2,1,3,0,1,0,17
2,1,2,0,2,0,188
2,1,0,0,2,0,259
2,1,1,0,2,0,121
2,1,1,0,4,0,68
2,1,0,0,4,0,54
2,1,2,0,4,0,51
2,3,3,0,4,0,103
0,2,3,0,3,1,2
0,3,3,0,4,3,14
0,3,3,0,2,3,10
2,2,1,0,2,1,318
2,2,3,0,1,1,41
0,4,1,1,3,4,6
2,3,3,0,3,1,1
2,4,1,1,4,3,5
2,5,3,3,3,4,7
2,2,3,0,2,0,6
2,1,2,0,3,0,21
2,0,2,0,1,0,619
2,0,0,0,1,0,1092
2,0,0,0,2,0,271
2,0,0,0,4,0,68
2,0,1,0,1,0,335
2,0,2,0,4,0,42
2,0,2,0,2,0,110
2,0,1,0,4,0,61
2,0,1,0,2,0,144
2,1,3,0,4,0,426
2,2,3,0,4,1,577
2,0,3,0,4,0,252
2,0,0,0,3,0,27
2,1,1,0,3,0,16
2,0,1,0,3,0,14
2,0,2,0,3,0,14
2,0,3,0,1,0,3
2,2,3,0,4,2,16
2,2,2,0,4,2,8
2,2,2,0,3,2,1
2,2,3,0,1,2,2
